danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,playlist
0.545,0.763,11,-5.528,0,0.407,0.00715,0,0.668,0.752,126.59,audio_features,1Eq1SFzyTIiOK21CQeUqxr,spotify:track:1Eq1SFzyTIiOK21CQeUqxr,https://api.spotify.com/v1/tracks/1Eq1SFzyTIiOK21CQeUqxr,https://api.spotify.com/v1/audio-analysis/1Eq1SFzyTIiOK21CQeUqxr,186987,5,679 (feat. Monty): Fetty Wap Monty ,Rap Workout
0.853,0.558,1,-7.448,1,0.202,0.0462,0,0.341,0.654,142.079,audio_features,46gjYTEK7W8ZTABcglGP2f,spotify:track:46gjYTEK7W8ZTABcglGP2f,https://api.spotify.com/v1/tracks/46gjYTEK7W8ZTABcglGP2f,https://api.spotify.com/v1/audio-analysis/46gjYTEK7W8ZTABcglGP2f,205879,4,Jumpman: Drake Future ,Rap Workout
0.572,0.853,1,-3.203,1,0.217,0.0757,0,0.0798,0.102,171.297,audio_features,4xkOaSrkexMciUUogZKVTS,spotify:track:4xkOaSrkexMciUUogZKVTS,https://api.spotify.com/v1/tracks/4xkOaSrkexMciUUogZKVTS,https://api.spotify.com/v1/audio-analysis/4xkOaSrkexMciUUogZKVTS,297893,4,'Till I Collapse: Eminem Nate Dogg ,Rap Workout
0.893,0.48,1,-3.728,0,0.356,0.00854,0,0.116,0.382,86.976,audio_features,4rujbg8RNFitwtkv1qEq4K,spotify:track:4rujbg8RNFitwtkv1qEq4K,https://api.spotify.com/v1/tracks/4rujbg8RNFitwtkv1qEq4K,https://api.spotify.com/v1/audio-analysis/4rujbg8RNFitwtkv1qEq4K,170638,4,Back To Back: Drake ,Rap Workout
0.58,0.531,5,-6.631,0,0.0776,0.128,0.000127,0.143,0.141,159.786,audio_features,1OmcAT5Y8eg5bUPv9qJT4R,spotify:track:1OmcAT5Y8eg5bUPv9qJT4R,https://api.spotify.com/v1/tracks/1OmcAT5Y8eg5bUPv9qJT4R,https://api.spotify.com/v1/audio-analysis/1OmcAT5Y8eg5bUPv9qJT4R,218320,4,rockstar: Post Malone 21 Savage ,Rap Workout
0.617,0.717,10,-7.858,0,0.153,0.00564,0,0.408,0.49,103.992,audio_features,4y6c5vMzKKM3KsMbHtjKx5,spotify:track:4y6c5vMzKKM3KsMbHtjKx5,https://api.spotify.com/v1/tracks/4y6c5vMzKKM3KsMbHtjKx5,https://api.spotify.com/v1/audio-analysis/4y6c5vMzKKM3KsMbHtjKx5,311867,4,Stronger: Kanye West ,Rap Workout
0.838,0.771,1,-3.791,1,0.244,0.0117,0,0.0853,0.405,175.957,audio_features,2Xqd0wUttjueBfdcltADOv,spotify:track:2Xqd0wUttjueBfdcltADOv,https://api.spotify.com/v1/tracks/2Xqd0wUttjueBfdcltADOv,https://api.spotify.com/v1/audio-analysis/2Xqd0wUttjueBfdcltADOv,245387,4,No Limit: G-Eazy A$AP Rocky Cardi B ,Rap Workout
0.679,0.734,10,-5.542,0,0.444,0.0241,1.65e-06,0.369,0.245,145.028,audio_features,46THN9jjPWhSqFUu6YsBhv,spotify:track:46THN9jjPWhSqFUu6YsBhv,https://api.spotify.com/v1/tracks/46THN9jjPWhSqFUu6YsBhv,https://api.spotify.com/v1/audio-analysis/46THN9jjPWhSqFUu6YsBhv,247867,4,Panda: Desiigner ,Rap Workout
0.905,0.596,1,-7.496,0,0.118,0.000339,2.05e-05,0.0897,0.422,149.996,audio_features,3GnLo84IkdSWCPYt6tnLll,spotify:track:3GnLo84IkdSWCPYt6tnLll,https://api.spotify.com/v1/tracks/3GnLo84IkdSWCPYt6tnLll,https://api.spotify.com/v1/audio-analysis/3GnLo84IkdSWCPYt6tnLll,177604,4,HUMBLE.: Kendrick Lamar ,Rap Workout
0.536,0.721,10,-6.44,0,0.386,0.062,0,0.824,0.393,117.139,audio_features,61QSuw5VlC0LTS8WMO356g,spotify:track:61QSuw5VlC0LTS8WMO356g,https://api.spotify.com/v1/tracks/61QSuw5VlC0LTS8WMO356g,https://api.spotify.com/v1/audio-analysis/61QSuw5VlC0LTS8WMO356g,191942,5,All The Way Up: Fat Joe Remy Ma French Montana InfaRed ,Rap Workout
0.484,0.722,2,-6.804,1,0.259,0.0508,3.92e-06,0.447,0.226,90.928,audio_features,3qX1dqmDdmMvvfMVfsx4Bh,spotify:track:3qX1dqmDdmMvvfMVfsx4Bh,https://api.spotify.com/v1/tracks/3qX1dqmDdmMvvfMVfsx4Bh,https://api.spotify.com/v1/audio-analysis/3qX1dqmDdmMvvfMVfsx4Bh,350120,4,m.A.A.d city: Kendrick Lamar MC Eiht ,Rap Workout
0.862,0.648,4,-7.401,0,0.251,0.0455,0,0.0332,0.637,98.012,audio_features,6mZcNu9i8uhOYMiEAyEx81,spotify:track:6mZcNu9i8uhOYMiEAyEx81,https://api.spotify.com/v1/tracks/6mZcNu9i8uhOYMiEAyEx81,https://api.spotify.com/v1/audio-analysis/6mZcNu9i8uhOYMiEAyEx81,235533,4,How We Do: The Game 50 Cent ,Rap Workout
0.741,0.699,1,-7.467,1,0.441,0.158,0,0.137,0.268,143.936,audio_features,6HfOzLLjsaXsehIFEsrxTk,spotify:track:6HfOzLLjsaXsehIFEsrxTk,https://api.spotify.com/v1/tracks/6HfOzLLjsaXsehIFEsrxTk,https://api.spotify.com/v1/audio-analysis/6HfOzLLjsaXsehIFEsrxTk,188320,4,Trophies: Young Money Drake ,Rap Workout
0.543,0.677,11,-4.915,0,0.0993,0.0148,6.21e-06,0.13,0.294,103.809,audio_features,2rb5MvYT7ZIxbKW5hfcHx8,spotify:track:2rb5MvYT7ZIxbKW5hfcHx8,https://api.spotify.com/v1/tracks/2rb5MvYT7ZIxbKW5hfcHx8,https://api.spotify.com/v1/audio-analysis/2rb5MvYT7ZIxbKW5hfcHx8,189440,4,Mi Gente: J Balvin Willy William ,Rap Workout
0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,audio_features,1F2HXIJrE2Xn81OzT2zZvW,spotify:track:1F2HXIJrE2Xn81OzT2zZvW,https://api.spotify.com/v1/tracks/1F2HXIJrE2Xn81OzT2zZvW,https://api.spotify.com/v1/audio-analysis/1F2HXIJrE2Xn81OzT2zZvW,233833,4,Unforgettable: French Montana Swae Lee ,Rap Workout
0.869,0.687,1,-6.816,1,0.263,0.0208,1e-06,0.114,0.668,96.006,audio_features,4XoP1AkbOurU9CeZ2rMEz2,spotify:track:4XoP1AkbOurU9CeZ2rMEz2,https://api.spotify.com/v1/tracks/4XoP1AkbOurU9CeZ2rMEz2,https://api.spotify.com/v1/audio-analysis/4XoP1AkbOurU9CeZ2rMEz2,233787,4,F**kin' Problems: A$AP Rocky Drake 2 Chainz Kendrick Lamar ,Rap Workout
0.875,0.6,1,-6.818,1,0.0435,0.0189,0.0143,0.132,0.0906,119.987,audio_features,21kVlWTlFf8dO8N2aTzlof,spotify:track:21kVlWTlFf8dO8N2aTzlof,https://api.spotify.com/v1/tracks/21kVlWTlFf8dO8N2aTzlof,https://api.spotify.com/v1/audio-analysis/21kVlWTlFf8dO8N2aTzlof,162638,4,KMT: Drake Giggs ,Rap Workout
0.759,0.564,11,-6.873,0,0.263,0.0164,0,0.241,0.475,94.996,audio_features,0kyLcWWUVBShK8wTCUQk9D,spotify:track:0kyLcWWUVBShK8wTCUQk9D,https://api.spotify.com/v1/tracks/0kyLcWWUVBShK8wTCUQk9D,https://api.spotify.com/v1/audio-analysis/0kyLcWWUVBShK8wTCUQk9D,225060,4,Freak Of The Week: Krept & Konan Jeremih ,Rap Workout
0.921,0.666,3,-4.856,1,0.251,0.242,5.05e-05,0.291,0.633,97.054,audio_features,7IfZpAISuuSxlZBqSxcpNI,spotify:track:7IfZpAISuuSxlZBqSxcpNI,https://api.spotify.com/v1/tracks/7IfZpAISuuSxlZBqSxcpNI,https://api.spotify.com/v1/audio-analysis/7IfZpAISuuSxlZBqSxcpNI,214227,4,Disco Inferno: 50 Cent ,Rap Workout
0.794,0.51,9,-7.314,1,0.42,0.0505,1.81e-06,0.0562,0.18,167.879,audio_features,19gEmPjfqSZT0ulDRfjl0m,spotify:track:19gEmPjfqSZT0ulDRfjl0m,https://api.spotify.com/v1/tracks/19gEmPjfqSZT0ulDRfjl0m,https://api.spotify.com/v1/audio-analysis/19gEmPjfqSZT0ulDRfjl0m,194561,4,Hot N*gga: Bobby Shmurda ,Rap Workout
0.769,0.818,6,-1.385,0,0.192,0.263,0,0.0787,0.918,88.017,audio_features,64E7c7HdsIbbDWDSGxNJVF,spotify:track:64E7c7HdsIbbDWDSGxNJVF,https://api.spotify.com/v1/tracks/64E7c7HdsIbbDWDSGxNJVF,https://api.spotify.com/v1/audio-analysis/64E7c7HdsIbbDWDSGxNJVF,240800,4,Poppin' Them Thangs: G-Unit ,Rap Workout
0.636,0.517,0,-6.759,1,0.36,0.00402,0,0.0874,0.394,139.928,audio_features,4cGeMgLcykDLAazHFpbZbU,spotify:track:4cGeMgLcykDLAazHFpbZbU,https://api.spotify.com/v1/tracks/4cGeMgLcykDLAazHFpbZbU,https://api.spotify.com/v1/audio-analysis/4cGeMgLcykDLAazHFpbZbU,185947,4,DNA.: Kendrick Lamar ,Rap Workout
0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,audio_features,6gBFPUFcJLzWGx4lenP6h2,spotify:track:6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/tracks/6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/audio-analysis/6gBFPUFcJLzWGx4lenP6h2,243837,4,goosebumps: Travis Scott ,Rap Workout
0.831,0.427,2,-6.903,1,0.106,0.0531,0,0.316,0.216,93.004,audio_features,6rbeWjEavBHvX2kr6lSogS,spotify:track:6rbeWjEavBHvX2kr6lSogS,https://api.spotify.com/v1/tracks/6rbeWjEavBHvX2kr6lSogS,https://api.spotify.com/v1/audio-analysis/6rbeWjEavBHvX2kr6lSogS,234773,4,Work Out: J. Cole ,Rap Workout
0.901,0.697,9,-3.439,1,0.28,0.145,0,0.287,0.67,93.941,audio_features,7KwZNVEaqikRSBSpyhXK2j,spotify:track:7KwZNVEaqikRSBSpyhXK2j,https://api.spotify.com/v1/tracks/7KwZNVEaqikRSBSpyhXK2j,https://api.spotify.com/v1/audio-analysis/7KwZNVEaqikRSBSpyhXK2j,229827,4,Hypnotize - 2014 Remastered Version: The Notorious B.I.G. ,Rap Workout
0.646,0.696,1,-5.572,0,0.342,0.0192,0,0.0762,0.625,92.88,audio_features,5XJJdNPkwmbUwE79gv0NxK,spotify:track:5XJJdNPkwmbUwE79gv0NxK,https://api.spotify.com/v1/tracks/5XJJdNPkwmbUwE79gv0NxK,https://api.spotify.com/v1/audio-analysis/5XJJdNPkwmbUwE79gv0NxK,207401,4,Gold Digger: Kanye West Jamie Foxx ,Rap Workout
0.604,0.551,6,-7.422,0,0.384,0.000324,0,0.256,0.331,128.122,audio_features,52YnEPFQEqxOL7SZcu3vWV,spotify:track:52YnEPFQEqxOL7SZcu3vWV,https://api.spotify.com/v1/tracks/52YnEPFQEqxOL7SZcu3vWV,https://api.spotify.com/v1/audio-analysis/52YnEPFQEqxOL7SZcu3vWV,228055,5,Active: Sneakbo Giggs ,Rap Workout
0.56,0.733,1,-4.664,1,0.322,0.00111,0,0.162,0.413,81.696,audio_features,1eLSF6HfrRA0AsNmTkUlKx,spotify:track:1eLSF6HfrRA0AsNmTkUlKx,https://api.spotify.com/v1/tracks/1eLSF6HfrRA0AsNmTkUlKx,https://api.spotify.com/v1/audio-analysis/1eLSF6HfrRA0AsNmTkUlKx,225267,4,"King's Dead (with Kendrick Lamar, Future & James Blake): Jay Rock Kendrick Lamar Future James Blake ",Rap Workout
0.573,0.591,11,-6.715,0,0.331,0.0107,0,0.455,0.232,86.721,audio_features,1W6wxOOYyJyyok8fqYSZ3m,spotify:track:1W6wxOOYyJyyok8fqYSZ3m,https://api.spotify.com/v1/tracks/1W6wxOOYyJyyok8fqYSZ3m,https://api.spotify.com/v1/audio-analysis/1W6wxOOYyJyyok8fqYSZ3m,230713,5,Top Off: DJ Khaled JAY Z Future Beyoncé ,Rap Workout
0.684,0.549,9,-5.695,1,0.248,0.11,0,0.125,0.277,81.441,audio_features,0PyWKgNmGiYTFe6MXN5U4K,spotify:track:0PyWKgNmGiYTFe6MXN5U4K,https://api.spotify.com/v1/tracks/0PyWKgNmGiYTFe6MXN5U4K,https://api.spotify.com/v1/audio-analysis/0PyWKgNmGiYTFe6MXN5U4K,222360,4,Bounce Back: Big Sean ,Rap Workout
0.672,0.636,8,-6.446,0,0.423,0.102,0,0.281,0.58,92.421,audio_features,6wyGelqeDlQevDWlNGy5Lv,spotify:track:6wyGelqeDlQevDWlNGy5Lv,https://api.spotify.com/v1/tracks/6wyGelqeDlQevDWlNGy5Lv,https://api.spotify.com/v1/audio-analysis/6wyGelqeDlQevDWlNGy5Lv,254107,4,Outta Control (feat. 50 Cent): Mobb Deep 50 Cent ,Rap Workout
0.594,0.593,1,-4.941,1,0.0574,0.0188,0,0.0947,0.0665,130.214,audio_features,0Vpv8iFh844lqF0CVDC1sZ,spotify:track:0Vpv8iFh844lqF0CVDC1sZ,https://api.spotify.com/v1/tracks/0Vpv8iFh844lqF0CVDC1sZ,https://api.spotify.com/v1/audio-analysis/0Vpv8iFh844lqF0CVDC1sZ,269267,4,Bugatti: Ace Hood Future Rick Ross ,Rap Workout
0.663,0.411,9,-11.457,1,0.421,0.354,0.00016,0.179,0.171,174.002,audio_features,1oqdOL4Zl4nRXoaGRWLUke,spotify:track:1oqdOL4Zl4nRXoaGRWLUke,https://api.spotify.com/v1/tracks/1oqdOL4Zl4nRXoaGRWLUke,https://api.spotify.com/v1/audio-analysis/1oqdOL4Zl4nRXoaGRWLUke,264747,4,Deja Vu: J. Cole ,Rap Workout
0.684,0.916,1,-3.857,1,0.43,0.169,1.63e-05,0.123,0.553,93.477,audio_features,6EElYDYyvvohMNDbYnrvn4,spotify:track:6EElYDYyvvohMNDbYnrvn4,https://api.spotify.com/v1/tracks/6EElYDYyvvohMNDbYnrvn4,https://api.spotify.com/v1/audio-analysis/6EElYDYyvvohMNDbYnrvn4,173267,4,Simon Says: Pharoahe Monch ,Rap Workout
0.782,0.548,8,-9.325,0,0.363,0.502,0,0.24,0.668,101.896,audio_features,7x2ymBLCedgOoZiPDlZaJH,spotify:track:7x2ymBLCedgOoZiPDlZaJH,https://api.spotify.com/v1/tracks/7x2ymBLCedgOoZiPDlZaJH,https://api.spotify.com/v1/audio-analysis/7x2ymBLCedgOoZiPDlZaJH,173000,4,Rapper: Hardy Caprio ,Rap Workout
0.457,0.899,10,-2.591,0,0.132,0.0019,0,0.831,0.298,147.268,audio_features,6JyuJFedEvPmdWQW0PkbGJ,spotify:track:6JyuJFedEvPmdWQW0PkbGJ,https://api.spotify.com/v1/tracks/6JyuJFedEvPmdWQW0PkbGJ,https://api.spotify.com/v1/audio-analysis/6JyuJFedEvPmdWQW0PkbGJ,215510,4,Purple Lamborghini (with Rick Ross): Skrillex Rick Ross ,Rap Workout
0.725,0.737,4,-7.453,1,0.324,0.000633,0.00417,0.109,0.219,77.161,audio_features,2HoDr1yVksl19omOhc1zWy,spotify:track:2HoDr1yVksl19omOhc1zWy,https://api.spotify.com/v1/tracks/2HoDr1yVksl19omOhc1zWy,https://api.spotify.com/v1/audio-analysis/2HoDr1yVksl19omOhc1zWy,214067,4,Hip Hop: Dead Prez ,Rap Workout
0.838,0.676,11,-5.521,0,0.0682,0.26,0,0.105,0.146,134.054,audio_features,5Qx9hngUBr30JFrNua7yp4,spotify:track:5Qx9hngUBr30JFrNua7yp4,https://api.spotify.com/v1/tracks/5Qx9hngUBr30JFrNua7yp4,https://api.spotify.com/v1/audio-analysis/5Qx9hngUBr30JFrNua7yp4,128908,4,Outside Today: YoungBoy Never Broke Again ,Rap Workout
0.938,0.549,1,-8.368,1,0.098,0.000831,0.000243,0.082,0.412,144.005,audio_features,0FbSpY8RPxTRxi1Fpj9Dz9,spotify:track:0FbSpY8RPxTRxi1Fpj9Dz9,https://api.spotify.com/v1/tracks/0FbSpY8RPxTRxi1Fpj9Dz9,https://api.spotify.com/v1/audio-analysis/0FbSpY8RPxTRxi1Fpj9Dz9,160038,4,Booty: Blac Youngsta ,Rap Workout
0.752,0.648,2,-5.043,1,0.351,0.377,0,0.157,0.644,141.276,audio_features,5XTWIqTaaOCnU6nUC8bdKc,spotify:track:5XTWIqTaaOCnU6nUC8bdKc,https://api.spotify.com/v1/tracks/5XTWIqTaaOCnU6nUC8bdKc,https://api.spotify.com/v1/audio-analysis/5XTWIqTaaOCnU6nUC8bdKc,156640,5,Cool Kid: Loski ,Rap Workout
0.854,0.602,7,-8.359,1,0.338,0.474,0.00766,0.136,0.859,169.99,audio_features,1y62QkIbJ99F0ASqVR5QYn,spotify:track:1y62QkIbJ99F0ASqVR5QYn,https://api.spotify.com/v1/tracks/1y62QkIbJ99F0ASqVR5QYn,https://api.spotify.com/v1/audio-analysis/1y62QkIbJ99F0ASqVR5QYn,219115,4,Flash: House of Pharaohs ,Rap Workout
0.721,0.583,5,-7.631,0,0.111,0.256,0.00533,0.11,0.331,106.078,audio_features,4sG6J4S2FCuMr3oooYAwFS,spotify:track:4sG6J4S2FCuMr3oooYAwFS,https://api.spotify.com/v1/tracks/4sG6J4S2FCuMr3oooYAwFS,https://api.spotify.com/v1/audio-analysis/4sG6J4S2FCuMr3oooYAwFS,202695,4,Astronaut - Something About Your Love: Mansionair ,Alternative Beats
0.554,0.648,6,-7.061,1,0.207,0.0175,0.102,0.0671,0.518,85.003,audio_features,787wgtjKgWEITw2RNI2Hi8,spotify:track:787wgtjKgWEITw2RNI2Hi8,https://api.spotify.com/v1/tracks/787wgtjKgWEITw2RNI2Hi8,https://api.spotify.com/v1/audio-analysis/787wgtjKgWEITw2RNI2Hi8,217648,4,In / Balance: San Scout ,Alternative Beats
0.593,0.899,5,-4.113,1,0.0772,0.124,0.00362,0.11,0.684,92.989,audio_features,0XTF9X6GQuH44vh4K0bdps,spotify:track:0XTF9X6GQuH44vh4K0bdps,https://api.spotify.com/v1/tracks/0XTF9X6GQuH44vh4K0bdps,https://api.spotify.com/v1/audio-analysis/0XTF9X6GQuH44vh4K0bdps,254270,4,Last Resort & Spa: Battle Tapes ,Alternative Beats
0.563,0.743,4,-6.351,0,0.0637,0.0114,0.00316,0.233,0.197,144.004,audio_features,4AdO6GkoywqsVuPrQIqy7k,spotify:track:4AdO6GkoywqsVuPrQIqy7k,https://api.spotify.com/v1/tracks/4AdO6GkoywqsVuPrQIqy7k,https://api.spotify.com/v1/audio-analysis/4AdO6GkoywqsVuPrQIqy7k,233333,4,Overdose: grandson ,Alternative Beats
0.545,0.612,6,-5.726,1,0.0293,0.000433,0.508,0.102,0.219,127.042,audio_features,3gNZgGJmVtfTuTLGBFCDC8,spotify:track:3gNZgGJmVtfTuTLGBFCDC8,https://api.spotify.com/v1/tracks/3gNZgGJmVtfTuTLGBFCDC8,https://api.spotify.com/v1/audio-analysis/3gNZgGJmVtfTuTLGBFCDC8,234467,4,I Don't Wanna End The Night: Prelow ,Alternative Beats
0.62,0.684,6,-7.944,0,0.0393,0.369,0.00258,0.101,0.21,107.953,audio_features,2sYvZnDtkQ7Fa0JdjRdqZD,spotify:track:2sYvZnDtkQ7Fa0JdjRdqZD,https://api.spotify.com/v1/tracks/2sYvZnDtkQ7Fa0JdjRdqZD,https://api.spotify.com/v1/audio-analysis/2sYvZnDtkQ7Fa0JdjRdqZD,238056,4,Eyelids: Saro ,Alternative Beats
0.589,0.808,5,-3.489,1,0.117,0.0927,0,0.141,0.385,131.876,audio_features,3ZTVNcirP0VsMcMFIPOYEM,spotify:track:3ZTVNcirP0VsMcMFIPOYEM,https://api.spotify.com/v1/tracks/3ZTVNcirP0VsMcMFIPOYEM,https://api.spotify.com/v1/audio-analysis/3ZTVNcirP0VsMcMFIPOYEM,214630,4,Favorite Color Is Blue: Robert DeLong K.Flay ,Alternative Beats
0.52,0.815,11,-4.758,0,0.0488,0.00172,1.92e-06,0.089,0.466,91.972,audio_features,64keBu68cOQtBAGlWAbChH,spotify:track:64keBu68cOQtBAGlWAbChH,https://api.spotify.com/v1/tracks/64keBu68cOQtBAGlWAbChH,https://api.spotify.com/v1/audio-analysis/64keBu68cOQtBAGlWAbChH,199387,4,Not Human: elegant slims ,Alternative Beats
0.832,0.853,0,-4.385,0,0.135,0.00531,0.11,0.317,0.651,119.966,audio_features,1ZctCFXoRxzoxyF7lnWYiy,spotify:track:1ZctCFXoRxzoxyF7lnWYiy,https://api.spotify.com/v1/tracks/1ZctCFXoRxzoxyF7lnWYiy,https://api.spotify.com/v1/audio-analysis/1ZctCFXoRxzoxyF7lnWYiy,236870,4,No One Defeats Us: DREAMS ,Alternative Beats
0.728,0.664,2,-5.543,1,0.0438,0.00973,0.000515,0.37,0.105,104.021,audio_features,2z5xSPIlMpVhqbBhYGTYht,spotify:track:2z5xSPIlMpVhqbBhYGTYht,https://api.spotify.com/v1/tracks/2z5xSPIlMpVhqbBhYGTYht,https://api.spotify.com/v1/audio-analysis/2z5xSPIlMpVhqbBhYGTYht,211749,4,Opalite: Martin Luke Brown ,Alternative Beats
0.605,0.478,9,-6.297,0,0.0336,0.033,0.000679,0.151,0.382,181.84,audio_features,5ciVQfjWjKy98bUIngNALb,spotify:track:5ciVQfjWjKy98bUIngNALb,https://api.spotify.com/v1/tracks/5ciVQfjWjKy98bUIngNALb,https://api.spotify.com/v1/audio-analysis/5ciVQfjWjKy98bUIngNALb,193756,4,Movies: Yoshi Flower ,Alternative Beats
0.592,0.64,5,-5.963,0,0.0309,9.48e-05,0.0651,0.124,0.135,112.034,audio_features,3kl0x96aqexH75Xukmz2Mo,spotify:track:3kl0x96aqexH75Xukmz2Mo,https://api.spotify.com/v1/tracks/3kl0x96aqexH75Xukmz2Mo,https://api.spotify.com/v1/audio-analysis/3kl0x96aqexH75Xukmz2Mo,223893,4,Scary Love: The Neighbourhood ,Alternative Beats
0.735,0.798,9,-3.829,0,0.0578,0.00697,0.00968,0.194,0.501,115.98,audio_features,5jRJlGB5EP7HFKwYBKvlSA,spotify:track:5jRJlGB5EP7HFKwYBKvlSA,https://api.spotify.com/v1/tracks/5jRJlGB5EP7HFKwYBKvlSA,https://api.spotify.com/v1/audio-analysis/5jRJlGB5EP7HFKwYBKvlSA,197750,4,Fire: Diskopunk ,Alternative Beats
0.768,0.393,0,-11.737,1,0.0399,0.229,0.375,0.0923,0.442,131.989,audio_features,3vlVbJmvSm3x5Hqmnzh8HI,spotify:track:3vlVbJmvSm3x5Hqmnzh8HI,https://api.spotify.com/v1/tracks/3vlVbJmvSm3x5Hqmnzh8HI,https://api.spotify.com/v1/audio-analysis/3vlVbJmvSm3x5Hqmnzh8HI,206600,5,Hold On: SBTRKT Sampha ,Alternative Beats
0.638,0.782,5,-7.066,1,0.0656,0.0957,0.000585,0.562,0.493,99.034,audio_features,0N6vS1UdWM6mIEcJYyjCr4,spotify:track:0N6vS1UdWM6mIEcJYyjCr4,https://api.spotify.com/v1/tracks/0N6vS1UdWM6mIEcJYyjCr4,https://api.spotify.com/v1/audio-analysis/0N6vS1UdWM6mIEcJYyjCr4,218387,4,Drama (feat. Big Data): NoMBe Big Data ,Alternative Beats
0.603,0.827,6,-7.372,1,0.0714,0.0453,0.619,0.0833,0.311,144.992,audio_features,4WbNyQy4wVdfopMrApBWQA,spotify:track:4WbNyQy4wVdfopMrApBWQA,https://api.spotify.com/v1/tracks/4WbNyQy4wVdfopMrApBWQA,https://api.spotify.com/v1/audio-analysis/4WbNyQy4wVdfopMrApBWQA,268303,4,HyperParadise - Flume Remix: Hermitude ,Alternative Beats
0.469,0.894,8,-4.981,1,0.0508,3.61e-05,0.535,0.512,0.476,162.981,audio_features,0Tpc0c8WaTnbYsoWoJ06k2,spotify:track:0Tpc0c8WaTnbYsoWoJ06k2,https://api.spotify.com/v1/tracks/0Tpc0c8WaTnbYsoWoJ06k2,https://api.spotify.com/v1/audio-analysis/0Tpc0c8WaTnbYsoWoJ06k2,191522,4,Oh My Heart: Night Riots ,Alternative Beats
0.701,0.728,7,-6.268,1,0.235,0.0962,0,0.08,0.63,89.965,audio_features,2mSlx4jdNQJ8BK10ntyt6l,spotify:track:2mSlx4jdNQJ8BK10ntyt6l,https://api.spotify.com/v1/tracks/2mSlx4jdNQJ8BK10ntyt6l,https://api.spotify.com/v1/audio-analysis/2mSlx4jdNQJ8BK10ntyt6l,184333,4,"ruiner: nothing,nowhere. ",Alternative Beats
0.478,0.668,0,-5.684,0,0.1,0.0548,2.8e-05,0.0902,0.727,94.202,audio_features,1QRRFxwnpE5p9ALqBrqXDP,spotify:track:1QRRFxwnpE5p9ALqBrqXDP,https://api.spotify.com/v1/tracks/1QRRFxwnpE5p9ALqBrqXDP,https://api.spotify.com/v1/audio-analysis/1QRRFxwnpE5p9ALqBrqXDP,198316,4,Anything Else: MELVV ,Alternative Beats
0.57,0.884,2,-2.77,1,0.061,0.00897,1.11e-06,0.0552,0.485,158.131,audio_features,6REbB4VXol3q3iiCjvojL5,spotify:track:6REbB4VXol3q3iiCjvojL5,https://api.spotify.com/v1/tracks/6REbB4VXol3q3iiCjvojL5,https://api.spotify.com/v1/audio-analysis/6REbB4VXol3q3iiCjvojL5,197507,4,Burning Man: watt Post Malone ,Alternative Beats
0.558,0.733,8,-6.65,1,0.0693,0.0334,0.00193,0.193,0.173,89.992,audio_features,2WWfjbHALIb3e7FMcj9mr4,spotify:track:2WWfjbHALIb3e7FMcj9mr4,https://api.spotify.com/v1/tracks/2WWfjbHALIb3e7FMcj9mr4,https://api.spotify.com/v1/audio-analysis/2WWfjbHALIb3e7FMcj9mr4,237140,4,Line Of Sight (feat. WYNNE & Mansionair): ODESZA WYNNE Mansionair ,Alternative Beats
0.563,0.684,0,-7.217,1,0.0671,0.0172,0,0.0689,0.37,139.841,audio_features,7g2CP1PNVj1qmBr5VZKtT8,spotify:track:7g2CP1PNVj1qmBr5VZKtT8,https://api.spotify.com/v1/tracks/7g2CP1PNVj1qmBr5VZKtT8,https://api.spotify.com/v1/audio-analysis/7g2CP1PNVj1qmBr5VZKtT8,195529,4,Shake The Room: ARLO ,Alternative Beats
0.534,0.602,1,-7.679,1,0.0483,0.212,3.06e-06,0.104,0.0786,112.771,audio_features,3kAh5ossGC6tpk8YGoNfyj,spotify:track:3kAh5ossGC6tpk8YGoNfyj,https://api.spotify.com/v1/tracks/3kAh5ossGC6tpk8YGoNfyj,https://api.spotify.com/v1/audio-analysis/3kAh5ossGC6tpk8YGoNfyj,247772,4,About You: G Flip ,Alternative Beats
0.323,0.558,5,-5.292,0,0.337,0.459,2.81e-06,0.676,0.199,73.552,audio_features,5HjBpej4uHPAX8sMeUFJms,spotify:track:5HjBpej4uHPAX8sMeUFJms,https://api.spotify.com/v1/tracks/5HjBpej4uHPAX8sMeUFJms,https://api.spotify.com/v1/audio-analysis/5HjBpej4uHPAX8sMeUFJms,270511,4,Crossfire: Stephen ,Alternative Beats
0.528,0.618,11,-7.52,0,0.0319,0.0293,0.0011,0.118,0.439,176.069,audio_features,68PPDjziqqiNsQvgbZdSIm,spotify:track:68PPDjziqqiNsQvgbZdSIm,https://api.spotify.com/v1/tracks/68PPDjziqqiNsQvgbZdSIm,https://api.spotify.com/v1/audio-analysis/68PPDjziqqiNsQvgbZdSIm,227983,4,Comatose: The Brinks ,Alternative Beats
